unit_number,time_cycles,OP_1,OP_2,var_2,var_3,var_4,var_6,var_7,var_8,var_9,var_11,var_12,var_13,var_15,var_17,var_20,var_21
44,120,0.4368,0.9167,0.2952,0.3379,0.4661,1.0000,0.7182,0.2879,0.2279,0.2440,0.6183,0.2353,0.3767,0.5833,0.5504,0.6776
44,121,0.4598,0.6667,0.3193,0.3819,0.3612,1.0000,0.6973,0.2424,0.1970,0.4226,0.5608,0.3529,0.3174,0.4167,0.6357,0.5701
44,122,0.4253,0.8333,0.2560,0.6863,0.3081,1.0000,0.7665,0.2576,0.2170,0.3631,0.5991,0.3088,0.4763,0.3333,0.5814,0.6849
44,123,0.5632,0.4167,0.4307,0.4395,0.4737,1.0000,0.6296,0.2273,0.2569,0.3512,0.6759,0.3088,0.2763,0.3333,0.6357,0.6645
44,124,0.2126,0.6667,0.4669,0.4519,0.4748,1.0000,0.5233,0.2273,0.2199,0.3512,0.7207,0.2500,0.4960,0.4167,0.5039,0.4932
44,125,0.3046,0.4167,0.3584,0.3155,0.4507,1.0000,0.6296,0.2727,0.2170,0.4405,0.5928,0.2647,0.3928,0.4167,0.5659,0.5632
44,126,0.5057,0.7500,0.4910,0.3843,0.3682,1.0000,0.5636,0.2424,0.2173,0.3274,0.7249,0.1912,0.4271,0.2500,0.5504,0.5761
44,127,0.4885,0.7500,0.4277,0.3423,0.4801,1.0000,0.6393,0.3182,0.1838,0.2917,0.6119,0.2500,0.5252,0.3333,0.3101,0.6241
44,128,0.5517,0.2500,0.4819,0.2681,0.4775,1.0000,0.6731,0.2576,0.1965,0.3155,0.5117,0.2647,0.3036,0.4167,0.4186,0.6642
44,129,0.5977,0.3333,0.3434,0.4759,0.3496,1.0000,0.6490,0.2273,0.2052,0.3929,0.6525,0.2647,0.5171,0.4167,0.4186,0.5612
44,130,0.5747,0.3333,0.4819,0.5810,0.3011,1.0000,0.6039,0.2424,0.1915,0.4048,0.5608,0.2941,0.5156,0.5000,0.5736,0.6843
44,131,0.5690,0.7500,0.4729,0.4258,0.3337,1.0000,0.5797,0.2727,0.2468,0.3095,0.5522,0.2353,0.5379,0.3333,0.5194,0.5421
44,132,0.7126,0.5833,0.3886,0.4083,0.4099,1.0000,0.5942,0.1970,0.2305,0.3810,0.5800,0.2206,0.5140,0.3333,0.6357,0.5316
44,133,0.5805,0.8333,0.4578,0.5681,0.3361,1.0000,0.5958,0.2576,0.2283,0.3690,0.5672,0.2353,0.4248,0.5000,0.5581,0.5295
44,134,0.4655,0.6667,0.3946,0.4356,0.3655,1.0000,0.5749,0.3030,0.2043,0.4762,0.7207,0.3382,0.3952,0.5000,0.5194,0.4688
44,135,0.5575,0.6667,0.4880,0.4670,0.4291,1.0000,0.4960,0.3182,0.2634,0.4464,0.6205,0.3529,0.5071,0.5000,0.5039,0.5260
44,136,0.6149,0.9167,0.4669,0.3608,0.3222,1.0000,0.5523,0.3182,0.2213,0.4762,0.6290,0.1912,0.5160,0.5000,0.5581,0.4656
44,137,0.5517,0.3333,0.3494,0.3691,0.3835,1.0000,0.5523,0.3030,0.2500,0.4762,0.5650,0.2353,0.4459,0.3333,0.4031,0.4698
44,138,0.4023,0.0833,0.4849,0.3292,0.4873,1.0000,0.5121,0.2576,0.2050,0.4107,0.5330,0.3088,0.5714,0.5000,0.5504,0.6912
44,139,0.4598,0.2500,0.5211,0.4910,0.5282,1.0000,0.4783,0.3636,0.2584,0.4405,0.6034,0.3235,0.4848,0.4167,0.4574,0.5170
44,140,0.5057,0.3333,0.4578,0.5058,0.4625,1.0000,0.4831,0.2576,0.2440,0.4702,0.6951,0.3235,0.4009,0.4167,0.3953,0.4496
44,141,0.3908,0.7500,0.2861,0.4979,0.4544,1.0000,0.4670,0.2879,0.2506,0.3155,0.6055,0.3382,0.3536,0.4167,0.4729,0.6072
44,142,0.2126,0.5833,0.3675,0.3900,0.4561,1.0000,0.5491,0.3636,0.2248,0.5238,0.5394,0.3824,0.4863,0.4167,0.5426,0.4714
44,143,0.4598,0.8333,0.3614,0.4663,0.4122,1.0000,0.5813,0.3636,0.2589,0.4821,0.6269,0.4118,0.4175,0.4167,0.6977,0.4294
44,144,0.4023,0.5000,0.4127,0.6444,0.5439,1.0000,0.4138,0.3030,0.2287,0.4702,0.5800,0.3971,0.4048,0.5833,0.5736,0.6864
44,145,0.4310,0.5833,0.3554,0.4441,0.5297,1.0000,0.5636,0.2879,0.2255,0.4881,0.5864,0.2794,0.6306,0.5000,0.4651,0.5014
44,146,0.2816,0.8333,0.5542,0.4755,0.5005,1.0000,0.5298,0.3636,0.2401,0.4881,0.5501,0.3676,0.5652,0.3333,0.4419,0.4513
44,147,0.4598,0.6667,0.5090,0.4508,0.4139,1.0000,0.5684,0.2121,0.2003,0.4107,0.6375,0.3824,0.5033,0.3333,0.6047,0.5646
44,148,0.4310,0.1667,0.6054,0.3551,0.4040,1.0000,0.6312,0.3182,0.2385,0.3810,0.5352,0.3529,0.4498,0.4167,0.3178,0.5475
44,149,0.4885,0.4167,0.5120,0.3998,0.6310,1.0000,0.5201,0.3485,0.2362,0.4464,0.5458,0.2941,0.5294,0.5000,0.4961,0.5641
44,150,0.5230,0.4167,0.5211,0.3942,0.5756,1.0000,0.4461,0.3485,0.2349,0.4167,0.5437,0.3235,0.5017,0.4167,0.4961,0.4511
44,151,0.4310,0.3333,0.5934,0.4249,0.5483,1.0000,0.5040,0.2576,0.2201,0.5357,0.6333,0.3088,0.4352,0.4167,0.5271,0.2693
44,152,0.6149,0.5833,0.6114,0.6368,0.5517,1.0000,0.4638,0.3182,0.2722,0.5952,0.4904,0.4706,0.5133,0.5000,0.4961,0.4481
44,153,0.6609,0.2500,0.5783,0.6204,0.6590,1.0000,0.6103,0.2727,0.2707,0.5536,0.5288,0.3529,0.4205,0.3333,0.5736,0.4946
44,154,0.4770,0.7500,0.5241,0.5088,0.4524,1.0000,0.4461,0.2879,0.2519,0.4940,0.5267,0.3235,0.4856,0.5000,0.5504,0.5603
44,155,0.4885,0.7500,0.4970,0.4593,0.5878,1.0000,0.5346,0.2576,0.2621,0.5536,0.5096,0.3382,0.4740,0.5000,0.4806,0.6542
44,156,0.5575,0.7500,0.4488,0.4293,0.3395,1.0000,0.4622,0.3636,0.2221,0.4167,0.5693,0.4265,0.4860,0.5833,0.3953,0.5671
44,157,0.3161,0.6667,0.4428,0.3774,0.4413,1.0000,0.4300,0.4091,0.2627,0.4702,0.4733,0.3529,0.6529,0.5000,0.4884,0.4221
44,158,0.5172,0.0833,0.5301,0.5670,0.5967,1.0000,0.5604,0.2576,0.2213,0.5476,0.5480,0.3382,0.5190,0.4167,0.3721,0.3962
44,159,0.6437,0.2500,0.6476,0.4992,0.6460,1.0000,0.5652,0.3939,0.2750,0.5655,0.3134,0.4412,0.4729,0.5000,0.4186,0.4300
44,160,0.5345,0.0833,0.5030,0.5029,0.5206,1.0000,0.4992,0.3030,0.2521,0.5357,0.5352,0.4118,0.4790,0.5000,0.5814,0.4841
44,161,0.7874,0.7500,0.4849,0.4467,0.5162,1.0000,0.4670,0.3182,0.2428,0.5119,0.5693,0.3824,0.6272,0.5833,0.4341,0.4814
44,162,0.4080,0.3333,0.5392,0.4646,0.5972,1.0000,0.4654,0.3485,0.2416,0.5417,0.5053,0.3971,0.5741,0.6667,0.3643,0.4560
44,163,0.6494,0.2500,0.6205,0.6285,0.6082,1.0000,0.6554,0.4091,0.2275,0.4702,0.5629,0.3824,0.6156,0.5833,0.3023,0.4733
44,164,0.5345,0.4167,0.5030,0.6100,0.5412,1.0000,0.3897,0.3788,0.2454,0.4107,0.5267,0.4118,0.5752,0.6667,0.5039,0.6030
44,165,0.5690,0.8333,0.7259,0.4184,0.5842,1.0000,0.4911,0.3788,0.2432,0.5417,0.4563,0.4118,0.5410,0.6667,0.5039,0.5540
44,166,0.5575,0.5833,0.6295,0.4478,0.5988,1.0000,0.4750,0.4091,0.2421,0.6964,0.4989,0.4412,0.5668,0.5833,0.4574,0.4731
44,167,0.5862,0.5000,0.5271,0.6002,0.5550,1.0000,0.3671,0.3485,0.2546,0.4881,0.3817,0.3824,0.5229,0.5833,0.3178,0.3259
44,168,0.6264,0.9167,0.6928,0.5947,0.6092,1.0000,0.3977,0.3333,0.2629,0.5238,0.3923,0.3088,0.5013,0.5000,0.3488,0.4537
44,169,0.4368,0.3333,0.6988,0.5786,0.5236,1.0000,0.4090,0.3333,0.2384,0.6310,0.4797,0.3676,0.5475,0.6667,0.4109,0.3523
44,170,0.5747,0.2500,0.5934,0.5463,0.6231,1.0000,0.5733,0.3939,0.2780,0.6845,0.5586,0.3382,0.6252,0.5833,0.4031,0.2280
44,171,0.4425,0.9167,0.6627,0.6909,0.5660,1.0000,0.3865,0.4091,0.2556,0.5833,0.3369,0.3824,0.4521,0.5000,0.3566,0.3978
44,172,0.4598,0.6667,0.6265,0.5291,0.7014,1.0000,0.2995,0.4242,0.2695,0.6310,0.4606,0.3971,0.5133,0.6667,0.3333,0.4644
44,173,0.5977,0.8333,0.6235,0.4173,0.6045,1.0000,0.3720,0.4242,0.2738,0.5833,0.2793,0.5147,0.6756,0.5000,0.3411,0.3162
44,174,0.6379,0.5000,0.5090,0.5132,0.6659,1.0000,0.4042,0.4394,0.2473,0.6131,0.3966,0.5147,0.6899,0.5833,0.2946,0.4170
44,175,0.5747,0.4167,0.5452,0.5788,0.6494,1.0000,0.3688,0.3636,0.2206,0.6786,0.4392,0.3088,0.7007,0.4167,0.4186,0.3692
44,176,0.5057,0.4167,0.5994,0.5864,0.5775,1.0000,0.4042,0.5152,0.2519,0.6548,0.3113,0.4265,0.7622,0.5833,0.3566,0.4656
44,177,0.3276,0.8333,0.6295,0.4166,0.6121,1.0000,0.3543,0.3333,0.2364,0.6012,0.3348,0.4412,0.7968,0.5000,0.4264,0.3619
44,178,0.4943,0.4167,0.6657,0.6558,0.7184,1.0000,0.3591,0.4091,0.2448,0.6845,0.3561,0.4265,0.6491,0.6667,0.3798,0.4531
44,179,0.5115,0.8333,0.7410,0.5895,0.6443,1.0000,0.2834,0.3333,0.2603,0.6905,0.3945,0.4412,0.6360,0.6667,0.3178,0.3850
44,180,0.6207,0.8333,0.6084,0.7118,0.7824,1.0000,0.3913,0.4242,0.2423,0.6845,0.3412,0.4559,0.6410,0.6667,0.2481,0.2730
44,181,0.8391,0.1667,0.6747,0.3994,0.6553,1.0000,0.3671,0.3636,0.2798,0.6964,0.3881,0.3971,0.7511,0.6667,0.2248,0.2071
44,182,0.3736,0.3333,0.7560,0.5971,0.7932,1.0000,0.2786,0.4242,0.2545,0.7500,0.2964,0.4265,0.6907,0.6667,0.2093,0.3264
44,183,0.4885,0.5000,0.6807,0.6468,0.6128,1.0000,0.3736,0.5152,0.2400,0.6548,0.3881,0.4265,0.7380,0.5833,0.3721,0.4408
44,184,0.5230,0.1667,0.6355,0.6054,0.7336,1.0000,0.3205,0.4242,0.3077,0.7738,0.2473,0.5000,0.7053,0.6667,0.2481,0.3436
44,185,0.4713,0.7500,0.6596,0.7955,0.7655,1.0000,0.3704,0.4394,0.2369,0.7321,0.1983,0.4853,0.5875,0.7500,0.2403,0.4500
44,186,0.6494,0.5833,0.5964,0.5149,0.7635,1.0000,0.2641,0.5455,0.2580,0.7262,0.2836,0.3824,0.6626,0.6667,0.3488,0.3318
44,187,0.3966,0.5000,0.6747,0.5670,0.7358,1.0000,0.2738,0.4848,0.2694,0.6964,0.2644,0.5147,0.6976,0.7500,0.2171,0.1279
44,188,0.5517,0.3333,0.7681,0.6619,0.7002,1.0000,0.2625,0.4848,0.2633,0.7440,0.2111,0.4706,0.7834,0.6667,0.2868,0.2048
44,189,0.7011,0.5833,0.5994,0.6606,0.7723,1.0000,0.2287,0.5455,0.2820,0.8274,0.3539,0.4706,0.7153,0.5000,0.2868,0.3063
44,190,0.5460,0.7500,0.6657,0.8005,0.7746,1.0000,0.3655,0.5606,0.2818,0.7024,0.2111,0.5000,0.6676,0.6667,0.0775,0.2853
44,191,0.7471,0.5000,0.8795,0.5631,0.6771,1.0000,0.2077,0.4394,0.2794,0.7560,0.3177,0.5294,0.7695,0.8333,0.3876,0.1964
44,192,0.5862,0.2500,0.8253,0.8167,0.9573,1.0000,0.3510,0.4091,0.2603,0.7143,0.2516,0.5147,0.7761,0.6667,0.1938,0.0681
45,1,0.6092,0.2500,0.3584,0.2884,0.3624,1.0000,0.7987,0.1364,0.2226,0.1667,0.8102,0.1029,0.2574,0.2500,0.7829,0.7180
45,2,0.4540,0.5833,0.4096,0.2071,0.2819,1.0000,0.7182,0.0455,0.2112,0.2083,0.8188,0.1618,0.2401,0.1667,0.6744,0.7621
45,3,0.6494,0.5000,0.1867,0.3264,0.2348,1.0000,0.8068,0.0606,0.2297,0.1071,0.7910,0.2059,0.3497,0.1667,0.6434,0.6727
45,4,0.4655,0.5833,0.3916,0.3819,0.2905,1.0000,0.7987,0.1061,0.2345,0.2143,0.7974,0.1176,0.2359,0.3333,0.5814,0.8598
45,5,0.4598,0.5000,0.3675,0.1382,0.3396,1.0000,0.7552,0.0606,0.2114,0.3571,0.7399,0.2059,0.2951,0.2500,0.6744,0.6234
45,6,0.4368,0.5833,0.3133,0.3455,0.2044,1.0000,0.8148,0.1818,0.2097,0.1726,0.8166,0.1029,0.2666,0.2500,0.6512,0.8184
45,7,0.5632,0.0833,0.4157,0.3425,0.2090,1.0000,0.7166,0.1667,0.2457,0.2321,0.8230,0.2059,0.4398,0.2500,0.4884,0.7276
45,8,0.4023,0.5833,0.1627,0.2736,0.2497,1.0000,0.8019,0.1212,0.2222,0.2202,0.8337,0.1324,0.3436,0.3333,0.7287,0.7528
45,9,0.2816,0.2500,0.3825,0.0981,0.1941,0.0000,0.8180,0.0606,0.2519,0.2857,0.8273,0.1912,0.2486,0.3333,0.5581,0.6120
45,10,0.6437,0.5000,0.2952,0.3468,0.2213,1.0000,0.7890,0.0758,0.2524,0.2440,0.7676,0.0735,0.3455,0.3333,0.7364,0.6806
45,11,0.6207,0.5000,0.2500,0.2368,0.2316,1.0000,0.8180,0.1515,0.1901,0.2143,0.6439,0.1765,0.1674,0.3333,0.6667,0.7138
45,12,0.4425,0.3333,0.3072,0.4037,0.3249,1.0000,0.7568,0.0758,0.2386,0.2202,0.8166,0.1029,0.2967,0.4167,0.6667,0.7961
45,13,0.5345,0.8333,0.1867,0.1960,0.2340,1.0000,0.7713,0.2121,0.2379,0.1964,0.9339,0.2059,0.3674,0.2500,0.6279,0.7498
45,14,0.4138,0.0833,0.2982,0.1683,0.2198,1.0000,0.7585,0.1364,0.2479,0.0893,0.8507,0.1765,0.2386,0.3333,0.6512,0.7854
45,15,0.4195,0.7500,0.2831,0.3172,0.2833,1.0000,0.8486,0.1212,0.2083,0.2917,0.6503,0.2353,0.2386,0.3333,0.6589,0.6765
45,16,0.2759,0.4167,0.3223,0.3453,0.2470,1.0000,0.8084,0.0455,0.2090,0.2202,0.7548,0.1176,0.2474,0.3333,0.6512,0.8401
45,17,0.4540,0.7500,0.2560,0.2747,0.4082,0.0000,0.6940,0.1515,0.2188,0.1250,0.8380,0.2500,0.1720,0.2500,0.5504,0.7575
45,18,0.7069,0.0833,0.3795,0.4336,0.3074,1.0000,0.7198,0.1515,0.2062,0.2083,0.7612,0.1765,0.2936,0.3333,0.6667,0.6171
45,19,0.3448,0.5833,0.2108,0.2985,0.1322,1.0000,0.8035,0.1667,0.2202,0.1786,0.7740,0.1176,0.2732,0.3333,0.7364,0.6712
45,20,0.6379,0.7500,0.2711,0.4016,0.1990,1.0000,0.6683,0.1667,0.2216,0.2857,0.6247,0.1176,0.2628,0.2500,0.6434,0.8002
45,21,0.5287,0.2500,0.3072,0.2522,0.2375,0.0000,0.6876,0.2121,0.2577,0.1786,0.7100,0.1471,0.2162,0.2500,0.7829,0.6784
45,22,0.5690,0.3333,0.4307,0.2688,0.3756,1.0000,0.6216,0.0455,0.2294,0.1726,0.7761,0.1618,0.2389,0.2500,0.7597,0.7919
45,23,0.2759,0.1667,0.3313,0.4249,0.1605,1.0000,0.7649,0.1061,0.2203,0.1905,0.7932,0.2059,0.4498,0.2500,0.6047,0.6685
45,24,0.4540,0.4167,0.2831,0.2631,0.4016,1.0000,0.7440,0.1515,0.2226,0.2679,0.7719,0.1912,0.3240,0.4167,0.6357,0.6186
45,25,0.5000,0.4167,0.4608,0.2378,0.2551,1.0000,0.6312,0.1061,0.2359,0.1964,0.8273,0.1618,0.2132,0.3333,0.7364,0.7541
45,26,0.5230,0.6667,0.1084,0.3366,0.3842,1.0000,0.7729,0.1364,0.2437,0.2321,0.7676,0.1765,0.2878,0.3333,0.7907,0.7242
45,27,0.2759,0.3333,0.1295,0.3501,0.3509,0.0000,0.6940,0.1364,0.2209,0.1964,0.7932,0.1324,0.1974,0.2500,0.6744,0.8815
45,28,0.5057,0.1667,0.2380,0.3767,0.2478,1.0000,0.6924,0.1364,0.2147,0.0893,0.8337,0.2059,0.3678,0.3333,0.7597,0.6756
45,29,0.4483,0.2500,0.1355,0.3355,0.2036,1.0000,0.6876,0.1515,0.2327,0.1607,0.7804,0.1176,0.1697,0.3333,0.5426,0.8325
45,30,0.6494,0.1667,0.1988,0.1585,0.2758,1.0000,0.7552,0.0909,0.2315,0.2381,0.8145,0.1765,0.2328,0.4167,0.6202,0.6491
45,31,0.4483,0.0833,0.2349,0.4694,0.3199,1.0000,0.7246,0.1818,0.2420,0.1429,0.7271,0.1765,0.3959,0.1667,0.6047,0.5541
45,32,0.5115,0.0833,0.4880,0.3375,0.2176,1.0000,0.8309,0.1364,0.2628,0.2440,0.7249,0.1029,0.3909,0.4167,0.6512,0.7461
45,33,0.4828,0.6667,0.2831,0.3693,0.2297,1.0000,0.9179,0.1667,0.2083,0.2381,0.8294,0.1765,0.2316,0.2500,0.6434,0.6994
45,34,0.4943,0.0833,0.2681,0.4742,0.2108,1.0000,0.8100,0.2121,0.2554,0.2381,0.8060,0.1029,0.1616,0.2500,0.5891,0.7940
45,35,0.7069,0.5833,0.3012,0.3152,0.3062,1.0000,0.5958,0.1212,0.2381,0.2262,0.7527,0.2059,0.3640,0.2500,0.6977,0.8728
45,36,0.3506,0.4167,0.2500,0.3078,0.2522,1.0000,0.7665,0.1515,0.2603,0.2143,0.7932,0.2206,0.3671,0.0833,0.7597,0.6754
45,37,0.6609,0.8333,0.1506,0.2073,0.3597,1.0000,0.6779,0.1667,0.2005,0.1607,0.7612,0.1471,0.2820,0.5000,0.6124,0.6067
45,38,0.2989,0.7500,0.3012,0.2623,0.3319,1.0000,0.7810,0.0455,0.2351,0.2143,0.8188,0.2206,0.3705,0.2500,0.6357,0.7904
45,39,0.4310,0.8333,0.2319,0.4053,0.1762,1.0000,0.7053,0.1515,0.2365,0.1964,0.7889,0.1912,0.3801,0.2500,0.6589,0.7636
45,40,0.3966,0.2500,0.2620,0.2370,0.3027,1.0000,0.7536,0.1970,0.2130,0.1786,0.7591,0.0588,0.3798,0.2500,0.7054,0.6669
45,41,0.5345,0.2500,0.3102,0.3397,0.3081,1.0000,0.7005,0.1061,0.2132,0.3393,0.8422,0.1324,0.1985,0.2500,0.5271,0.6959
45,42,0.3736,0.3333,0.3343,0.3150,0.2483,1.0000,0.6506,0.1212,0.2159,0.1667,0.8443,0.1176,0.2820,0.3333,0.5891,0.7706
45,43,0.6609,0.7500,0.2892,0.3540,0.3234,1.0000,0.8245,0.0303,0.2248,0.1726,0.8337,0.1176,0.2382,0.3333,0.7287,0.8518
45,44,0.4943,0.4167,0.2590,0.3364,0.2102,1.0000,0.6651,0.1061,0.2349,0.1429,0.7633,0.1471,0.4263,0.4167,0.5504,0.6236
45,45,0.4885,0.0833,0.2831,0.5223,0.2667,1.0000,0.6940,0.1970,0.2597,0.2262,0.8273,0.1176,0.2628,0.3333,0.6589,0.5631
45,46,0.5747,0.0833,0.5904,0.3813,0.3261,1.0000,0.7746,0.1818,0.1845,0.2738,0.6375,0.2206,0.2947,0.4167,0.6047,0.7372
45,47,0.9138,0.8333,0.2108,0.2250,0.3545,1.0000,0.8309,0.1364,0.2384,0.1726,0.8145,0.1765,0.3270,0.2500,0.7132,0.6646
45,48,0.5345,0.7500,0.2440,0.4133,0.1715,1.0000,0.7407,0.1667,0.2144,0.2440,0.6887,0.2059,0.2620,0.2500,0.7209,0.7361
45,49,0.4425,0.5000,0.2922,0.1953,0.3543,1.0000,0.6296,0.1818,0.1847,0.2321,0.7655,0.2647,0.4209,0.2500,0.5969,0.6990
45,50,0.2931,0.5833,0.1235,0.3843,0.3805,1.0000,0.7053,0.1364,0.2281,0.3690,0.7846,0.2059,0.2509,0.2500,0.6202,0.7459
45,51,0.5230,0.5833,0.4458,0.2389,0.3513,1.0000,0.7504,0.2121,0.2299,0.2262,0.7974,0.1471,0.2351,0.4167,0.5891,0.6566
45,52,0.2414,0.8333,0.4428,0.1853,0.2044,1.0000,0.8245,0.1970,0.2352,0.3095,0.8145,0.2059,0.3263,0.3333,0.7209,0.6574
45,53,0.6839,0.6667,0.3404,0.3425,0.4006,1.0000,0.7407,0.1667,0.2297,0.3274,0.6269,0.1176,0.3086,0.2500,0.4574,0.7911
45,54,0.3851,0.8333,0.4247,0.3235,0.2265,1.0000,0.8261,0.1970,0.2578,0.2679,0.8273,0.2059,0.2497,0.3333,0.6667,0.7508
45,55,0.5402,0.8333,0.1898,0.3026,0.3891,1.0000,0.7085,0.1061,0.2480,0.2143,0.8465,0.2794,0.3721,0.3333,0.6357,0.5584
45,56,0.5230,0.0833,0.2741,0.3340,0.3685,1.0000,0.6763,0.1667,0.2181,0.1607,0.6802,0.1618,0.3240,0.3333,0.6899,0.7247
45,57,0.4770,0.4167,0.3072,0.4236,0.4185,1.0000,0.7150,0.1515,0.2354,0.2679,0.6994,0.1471,0.3340,0.2500,0.7132,0.6085
45,58,0.4885,0.3333,0.3765,0.1199,0.4173,1.0000,0.6586,0.1515,0.1970,0.2738,0.6780,0.1029,0.3859,0.3333,0.7442,0.7396
45,59,0.5115,0.7500,0.2711,0.2856,0.3467,1.0000,0.7053,0.2121,0.2131,0.3333,0.7186,0.1765,0.3109,0.3333,0.6512,0.7378
45,60,0.6954,0.9167,0.3675,0.2788,0.3283,1.0000,0.7585,0.0909,0.2244,0.2560,0.6461,0.2353,0.3686,0.3333,0.6124,0.7741
45,61,0.5000,0.0833,0.2169,0.2804,0.2559,1.0000,0.7134,0.1818,0.2265,0.3393,0.7292,0.1471,0.1905,0.0833,0.6357,0.6900
45,62,0.5805,0.8333,0.4367,0.4565,0.2848,1.0000,0.6828,0.2121,0.2122,0.2738,0.7058,0.1765,0.3128,0.2500,0.5271,0.6134
45,63,0.4828,0.5833,0.2590,0.2843,0.2233,1.0000,0.7424,0.1061,0.1644,0.2798,0.7761,0.1912,0.3036,0.1667,0.7287,0.7811
45,64,0.6379,0.1667,0.3855,0.4094,0.3028,1.0000,0.7262,0.1515,0.2469,0.2381,0.8550,0.2059,0.3070,0.4167,0.6589,0.7394
45,65,0.7529,0.6667,0.3554,0.4827,0.4284,1.0000,0.5346,0.1970,0.2385,0.1548,0.6866,0.1618,0.3421,0.3333,0.7209,0.7102
45,66,0.5862,0.2500,0.2259,0.3209,0.2333,1.0000,0.6876,0.1970,0.2532,0.2619,0.6013,0.2647,0.2297,0.3333,0.6202,0.7800
45,67,0.7184,0.5000,0.1988,0.3240,0.2414,1.0000,0.8116,0.1515,0.2358,0.2500,0.7633,0.1765,0.3624,0.2500,0.4341,0.7439
45,68,0.2241,0.5000,0.4127,0.2636,0.2822,1.0000,0.7585,0.2121,0.2280,0.2143,0.8380,0.2059,0.3994,0.5000,0.6822,0.7194
45,69,0.3908,0.2500,0.4247,0.3595,0.2243,1.0000,0.7375,0.1970,0.2094,0.2738,0.7058,0.1912,0.2801,0.3333,0.6744,0.7225
45,70,0.6207,0.5833,0.3133,0.0676,0.2301,1.0000,0.7069,0.1818,0.2435,0.2857,0.7783,0.2500,0.3294,0.4167,0.5659,0.5192
45,71,0.4310,0.6667,0.4548,0.2893,0.2773,1.0000,0.7198,0.1970,0.2076,0.2798,0.7079,0.2059,0.2755,0.2500,0.6589,0.5798
45,72,0.4828,0.5833,0.3916,0.3785,0.3812,1.0000,0.6634,0.1667,0.2210,0.2857,0.7377,0.1618,0.4213,0.5000,0.6899,0.6269
45,73,0.3678,0.7500,0.3343,0.1881,0.2903,1.0000,0.7424,0.1818,0.2372,0.1250,0.8316,0.1912,0.4279,0.1667,0.5736,0.5431
45,74,0.5057,0.1667,0.3554,0.3562,0.2569,1.0000,0.6441,0.1515,0.2130,0.2619,0.8486,0.1912,0.3009,0.3333,0.6899,0.6842
45,75,0.3103,0.5000,0.2651,0.2596,0.3565,1.0000,0.7295,0.1818,0.2510,0.2560,0.6546,0.2353,0.3667,0.4167,0.7132,0.7051
45,76,0.3506,0.6667,0.3614,0.3118,0.2247,1.0000,0.6200,0.1515,0.2104,0.2738,0.7079,0.2059,0.4078,0.3333,0.6977,0.7396
45,77,0.2874,0.4167,0.5331,0.2389,0.4196,1.0000,0.6667,0.2273,0.2464,0.2500,0.7271,0.1324,0.2959,0.4167,0.5891,0.5164
45,78,0.6322,0.0833,0.2530,0.1812,0.2272,1.0000,0.7504,0.2576,0.2359,0.2857,0.7122,0.2500,0.2482,0.1667,0.5659,0.8078
45,79,0.4368,0.7500,0.3283,0.2378,0.2954,1.0000,0.7214,0.2121,0.2339,0.2976,0.6951,0.1618,0.4344,0.2500,0.5891,0.6143
45,80,0.3966,0.6667,0.4187,0.3329,0.2849,1.0000,0.6602,0.1667,0.2489,0.2202,0.7783,0.2206,0.3209,0.4167,0.6124,0.5944
45,81,0.3966,0.2500,0.2861,0.2551,0.3585,1.0000,0.7601,0.2576,0.2087,0.2619,0.6972,0.2647,0.5156,0.3333,0.7519,0.7155
45,82,0.3391,0.8333,0.4729,0.4589,0.3631,1.0000,0.7246,0.1667,0.2334,0.2679,0.6226,0.2500,0.2986,0.3333,0.6667,0.5695
45,83,0.5977,0.0833,0.4428,0.1844,0.4754,1.0000,0.7826,0.1818,0.2427,0.2560,0.6034,0.2353,0.4013,0.3333,0.5659,0.7216
45,84,0.3736,0.2500,0.2440,0.3148,0.2581,0.0000,0.6119,0.1364,0.2268,0.3810,0.7335,0.2206,0.3186,0.5000,0.6124,0.7220
45,85,0.3908,0.4167,0.1687,0.2985,0.3184,1.0000,0.6989,0.1515,0.2485,0.2857,0.7655,0.2941,0.2959,0.3333,0.6977,0.6040
45,86,0.6322,0.3333,0.4187,0.3514,0.4559,1.0000,0.6747,0.0909,0.2378,0.2917,0.6141,0.2206,0.4040,0.4167,0.5271,0.7363
45,87,0.6954,0.6667,0.2771,0.4031,0.3488,1.0000,0.5942,0.2727,0.2500,0.1964,0.7399,0.2500,0.5164,0.2500,0.6202,0.6819
45,88,0.2989,0.3333,0.3343,0.3442,0.3515,1.0000,0.6795,0.1818,0.2590,0.2619,0.5181,0.2059,0.3351,0.3333,0.6434,0.5864
45,89,0.4943,0.2500,0.3614,0.2293,0.3062,1.0000,0.6264,0.2424,0.2218,0.2738,0.6866,0.1618,0.4836,0.3333,0.6589,0.7996
45,90,0.5747,0.7500,0.2801,0.3595,0.3290,1.0000,0.6377,0.1818,0.2564,0.4048,0.6930,0.2353,0.3851,0.4167,0.5581,0.6268
45,91,0.4828,0.5833,0.3494,0.4378,0.4252,1.0000,0.6667,0.2879,0.2671,0.4464,0.7505,0.1324,0.4221,0.4167,0.5271,0.5927
45,92,0.5172,0.8333,0.5663,0.3192,0.3199,1.0000,0.6602,0.2273,0.2316,0.3690,0.7527,0.2206,0.2570,0.2500,0.6357,0.6999
